V1,climate_change_affects,samp,samp2,bootstrap
96666,No,"","",""
96667,No,"","",""
96668,No,"","",""
96669,No,"","",""
96670,No,"","",""
96671,No,"","",""
96672,No,"","",""
96673,No,"","",""
96674,No,"","",""
96675,No,"","",""
96676,No,"","",""
96677,No,"","",""
96678,No,"","",""
96679,No,"","",""
96680,No,"","",""
96681,No,"","",""
96682,No,"","",""
96683,No,"","",""
96684,No,"","",""
96685,No,"","",""
96686,No,"","",""
96687,No,"","",""
96688,No,"","",""
96689,No,"","",""
96690,No,"","",""
96691,No,"","",""
96692,No,"","",""
96693,No,"","",""
96694,No,"","",""
96695,No,"","",""
96696,No,"","",""
96697,No,"","",""
96698,No,"","",""
96699,No,"","",""
96700,No,"","",""
96701,No,"","",""
96702,No,"","",""
96703,No,"","",""
96704,No,"","",""
96705,No,"","",""
96706,No,"","",""
96707,No,"","",""
96708,No,"","",""
96709,No,"","",""
96710,No,"","",""
96711,No,"","",""
96712,No,"","",""
96713,No,"","",""
96714,No,"","",""
96715,No,"","",""
96716,No,"","",""
96717,No,"","",""
96718,No,"","",""
96719,No,"","",""
96720,No,"","",""
96721,No,"","",""
96722,No,"","",""
96723,No,"","",""
96724,No,"","",""
96725,No,"","",""
96726,No,"","",""
96727,No,"","",""
96728,No,"","",""
96729,No,"","",""
96730,No,"","",""
96731,No,"","",""
96732,No,"","",""
96733,No,"","",""
96734,No,"","",""
96735,No,"","",""
96736,No,"","",""
96737,No,"","",""
96738,No,"","",""
96739,No,"","",""
96740,No,"","",""
96741,No,"","",""
96742,No,"","",""
96743,No,"","",""
96744,No,"","",""
96745,No,"","",""
96746,No,"","",""
96747,No,"","",""
96748,No,"","",""
96749,No,"","",""
96750,No,"","",""
96751,No,"","",""
96752,No,"","",""
96753,No,"","",""
96754,No,"","",""
96755,No,"","",""
96756,No,"","",""
96757,No,"","",""
96758,No,"","",""
96759,No,"","",""
96760,No,"","",""
96761,No,"","",""
96762,No,"","",""
96763,No,"","",""
96764,No,"","",""
96765,No,"","",""
96766,No,"","",""
96767,No,"","",""
96768,No,"","",""
96769,No,"","",""
96770,No,"","",""
96771,No,"","",""
96772,No,"","",""
96773,No,"","",""
96774,No,"","",""
96775,No,"","",""
96776,No,"","",""
96777,No,"","",""
96778,No,"","",""
96779,No,"","",""
96780,No,"","",""
96781,No,"","",""
96782,No,"","",""
96783,No,"","",""
96784,No,"","",""
96785,No,"","",""
96786,No,"","",""
96787,No,"","",""
96788,No,"","",""
96789,No,"","",""
96790,No,"","",""
96791,No,"","",""
96792,No,"","",""
96793,No,"","",""
96794,No,"","",""
96795,No,"","",""
96796,No,"","",""
96797,No,"","",""
96798,No,"","",""
96799,No,"","",""
96800,No,"","",""
96801,No,"","",""
96802,No,"","",""
96803,No,"","",""
96804,No,"","",""
96805,No,"","",""
96806,No,"","",""
96807,No,"","",""
96808,No,"","",""
96809,No,"","",""
96810,No,"","",""
96811,No,"","",""
96812,No,"","",""
96813,No,"","",""
96814,No,"","",""
96815,No,"","",""
96816,No,"","",""
96817,No,"","",""
96818,No,"","",""
96819,No,"","",""
96820,No,"","",""
96821,No,"","",""
96822,No,"","",""
96823,No,"","",""
96824,No,"","",""
96825,No,"","",""
96826,No,"","",""
96827,No,"","",""
96828,No,"","",""
96829,No,"","",""
96830,No,"","",""
96831,No,"","",""
96832,No,"","",""
96833,No,"","",""
96834,No,"","",""
96835,No,"","",""
96836,No,"","",""
96837,No,"","",""
96838,No,"","",""
96839,No,"","",""
96840,No,"","",""
96841,No,"","",""
96842,No,"","",""
96843,No,"","",""
96844,No,"","",""
96845,No,"","",""
96846,No,"","",""
96847,No,"","",""
96848,No,"","",""
96849,No,"","",""
96850,No,"","",""
96851,No,"","",""
96852,No,"","",""
96853,No,"","",""
96854,No,"","",""
96855,No,"","",""
96856,No,"","",""
96857,No,"","",""
96858,No,"","",""
96859,No,"","",""
96860,No,"","",""
96861,No,"","",""
96862,No,"","",""
96863,No,"","",""
96864,No,"","",""
96865,No,"","",""
96866,No,"","",""
96867,No,"","",""
96868,No,"","",""
96869,No,"","",""
96870,No,"","",""
96871,No,"","",""
96872,No,"","",""
96873,No,"","",""
96874,No,"","",""
96875,No,"","",""
96876,No,"","",""
96877,No,"","",""
96878,No,"","",""
96879,No,"","",""
96880,No,"","",""
96881,No,"","",""
96882,No,"","",""
96883,No,"","",""
96884,No,"","",""
96885,No,"","",""
96886,No,"","",""
96887,No,"","",""
96888,No,"","",""
96889,No,"","",""
96890,No,"","",""
96891,No,"","",""
96892,No,"","",""
96893,No,"","",""
96894,No,"","",""
96895,No,"","",""
96896,No,"","",""
96897,No,"","",""
96898,No,"","",""
96899,No,"","",""
96900,No,"","",""
96901,No,"","",""
96902,No,"","",""
96903,No,"","",""
96904,No,"","",""
96905,No,"","",""
96906,No,"","",""
96907,No,"","",""
96908,No,"","",""
96909,No,"","",""
96910,No,"","",""
96911,No,"","",""
96912,No,"","",""
96913,No,"","",""
96914,No,"","",""
96915,No,"","",""
96916,No,"","",""
96917,No,"","",""
96918,No,"","",""
96919,No,"","",""
96920,No,"","",""
96921,No,"","",""
96922,No,"","",""
96923,No,"","",""
96924,No,"","",""
96925,No,"","",""
96926,No,"","",""
96927,No,"","",""
96928,No,"","",""
96929,No,"","",""
96930,No,"","",""
96931,No,"","",""
96932,No,"","",""
96933,No,"","",""
96934,No,"","",""
96935,No,"","",""
96936,No,"","",""
96937,No,"","",""
96938,No,"","",""
96939,No,"","",""
96940,No,"","",""
96941,No,"","",""
96942,No,"","",""
96943,No,"","",""
96944,No,"","",""
96945,No,"","",""
96946,No,"","",""
96947,No,"","",""
96948,No,"","",""
96949,No,"","",""
96950,No,"","",""
96951,No,"","",""
96952,No,"","",""
96953,No,"","",""
96954,No,"","",""
96955,No,"","",""
96956,No,"","",""
96957,No,"","",""
96958,No,"","",""
96959,No,"","",""
96960,No,"","",""
96961,No,"","",""
96962,No,"","",""
96963,No,"","",""
96964,No,"","",""
96965,No,"","",""
96966,No,"","",""
96967,No,"","",""
96968,No,"","",""
96969,No,"","",""
96970,No,"","",""
96971,No,"","",""
96972,No,"","",""
96973,No,"","",""
96974,No,"","",""
96975,No,"","",""
96976,No,"","",""
96977,No,"","",""
96978,No,"","",""
96979,No,"","",""
96980,No,"","",""
96981,No,"","",""
96982,No,"","",""
96983,No,"","",""
96984,No,"","",""
96985,No,"","",""
96986,No,"","",""
96987,No,"","",""
96988,No,"","",""
96989,No,"","",""
96990,No,"","",""
96991,No,"","",""
96992,No,"","",""
96993,No,"","",""
96994,No,"","",""
96995,No,"","",""
96996,No,"","",""
96997,No,"","",""
96998,No,"","",""
96999,No,"","",""
97000,No,"","",""
97001,No,"","",""
97002,No,"","",""
97003,No,"","",""
97004,No,"","",""
97005,No,"","",""
97006,No,"","",""
97007,No,"","",""
97008,No,"","",""
97009,No,"","",""
97010,No,"","",""
97011,No,"","",""
97012,No,"","",""
97013,No,"","",""
97014,No,"","",""
97015,No,"","",""
97016,No,"","",""
97017,No,"","",""
97018,No,"","",""
97019,No,"","",""
97020,No,"","",""
97021,No,"","",""
97022,No,"","",""
97023,No,"","",""
97024,No,"","",""
97025,No,"","",""
97026,No,"","",""
97027,No,"","",""
97028,No,"","",""
97029,No,"","",""
97030,No,"","",""
97031,No,"","",""
97032,No,"","",""
97033,No,"","",""
97034,No,"","",""
97035,No,"","",""
97036,No,"","",""
97037,No,"","",""
97038,No,"","",""
97039,No,"","",""
97040,No,"","",""
97041,No,"","",""
97042,No,"","",""
97043,No,"","",""
97044,No,"","",""
97045,No,"","",""
97046,No,"","",""
97047,No,"","",""
97048,No,"","",""
97049,No,"","",""
97050,No,"","",""
97051,No,"","",""
97052,No,"","",""
97053,No,"","",""
97054,No,"","",""
97055,No,"","",""
97056,No,"","",""
97057,No,"","",""
97058,No,"","",""
97059,No,"","",""
97060,No,"","",""
97061,No,"","",""
97062,No,"","",""
97063,No,"","",""
97064,No,"","",""
97065,No,"","",""
97066,No,"","",""
97067,No,"","",""
97068,No,"","",""
97069,No,"","",""
97070,No,"","",""
97071,No,"","",""
97072,No,"","",""
97073,No,"","",""
97074,No,"","",""
97075,No,"","",""
97076,No,"","",""
97077,No,"","",""
97078,No,"","",""
97079,No,"","",""
97080,No,"","",""
97081,No,"","",""
97082,No,"","",""
97083,No,"","",""
97084,No,"","",""
97085,No,"","",""
97086,No,"","",""
97087,No,"","",""
97088,No,"","",""
97089,No,"","",""
97090,No,"","",""
97091,No,"","",""
97092,No,"","",""
97093,No,"","",""
97094,No,"","",""
97095,No,"","",""
97096,No,"","",""
97097,No,"","",""
97098,No,"","",""
97099,No,"","",""
97100,No,"","",""
97101,No,"","",""
97102,No,"","",""
97103,No,"","",""
97104,No,"","",""
97105,No,"","",""
97106,No,"","",""
97107,No,"","",""
97108,No,"","",""
97109,No,"","",""
97110,No,"","",""
97111,No,"","",""
97112,No,"","",""
97113,No,"","",""
97114,No,"","",""
97115,No,"","",""
97116,No,"","",""
97117,No,"","",""
97118,No,"","",""
97119,No,"","",""
97120,No,"","",""
97121,No,"","",""
97122,No,"","",""
97123,No,"","",""
97124,No,"","",""
97125,No,"","",""
97126,No,"","",""
97127,No,"","",""
97128,No,"","",""
97129,No,"","",""
97130,No,"","",""
97131,No,"","",""
97132,No,"","",""
97133,No,"","",""
97134,No,"","",""
97135,No,"","",""
97136,No,"","",""
97137,No,"","",""
97138,No,"","",""
97139,No,"","",""
97140,No,"","",""
97141,No,"","",""
97142,No,"","",""
97143,No,"","",""
97144,No,"","",""
97145,No,"","",""
97146,No,"","",""
97147,No,"","",""
97148,No,"","",""
97149,No,"","",""
97150,No,"","",""
97151,No,"","",""
97152,No,"","",""
97153,No,"","",""
97154,No,"","",""
97155,No,"","",""
97156,No,"","",""
97157,No,"","",""
97158,No,"","",""
97159,No,"","",""
97160,No,"","",""
97161,No,"","",""
97162,No,"","",""
97163,No,"","",""
97164,No,"","",""
97165,No,"","",""
97166,No,"","",""
97167,No,"","",""
97168,No,"","",""
97169,No,"","",""
97170,No,"","",""
97171,No,"","",""
97172,No,"","",""
97173,No,"","",""
97174,No,"","",""
97175,No,"","",""
97176,No,"","",""
97177,No,"","",""
97178,No,"","",""
97179,No,"","",""
97180,No,"","",""
97181,No,"","",""
97182,No,"","",""
97183,No,"","",""
97184,No,"","",""
97185,No,"","",""
97186,No,"","",""
97187,No,"","",""
97188,No,"","",""
97189,No,"","",""
97190,No,"","",""
97191,No,"","",""
97192,No,"","",""
97193,No,"","",""
97194,No,"","",""
97195,No,"","",""
97196,No,"","",""
97197,No,"","",""
97198,No,"","",""
97199,No,"","",""
97200,No,"","",""
97201,No,"","",""
97202,No,"","",""
97203,No,"","",""
97204,No,"","",""
97205,No,"","",""
97206,No,"","",""
97207,No,"","",""
97208,No,"","",""
97209,No,"","",""
97210,No,"","",""
97211,No,"","",""
97212,No,"","",""
97213,No,"","",""
97214,No,"","",""
97215,No,"","",""
97216,No,"","",""
97217,No,"","",""
97218,No,"","",""
97219,No,"","",""
97220,No,"","",""
97221,No,"","",""
97222,No,"","",""
97223,No,"","",""
97224,No,"","",""
97225,No,"","",""
97226,No,"","",""
97227,No,"","",""
97228,No,"","",""
97229,No,"","",""
97230,No,"","",""
97231,No,"","",""
97232,No,"","",""
97233,No,"","",""
97234,No,"","",""
97235,No,"","",""
97236,No,"","",""
97237,No,"","",""
97238,No,"","",""
97239,No,"","",""
97240,No,"","",""
97241,No,"","",""
97242,No,"","",""
97243,No,"","",""
97244,No,"","",""
97245,No,"","",""
97246,No,"","",""
97247,No,"","",""
97248,No,"","",""
97249,No,"","",""
97250,No,"","",""
97251,No,"","",""
97252,No,"","",""
97253,No,"","",""
97254,No,"","",""
97255,No,"","",""
97256,No,"","",""
97257,No,"","",""
97258,No,"","",""
97259,No,"","",""
97260,No,"","",""
97261,No,"","",""
97262,No,"","",""
97263,No,"","",""
97264,No,"","",""
97265,No,"","",""
97266,No,"","",""
97267,No,"","",""
97268,No,"","",""
97269,No,"","",""
97270,No,"","",""
97271,No,"","",""
97272,No,"","",""
97273,No,"","",""
97274,No,"","",""
97275,No,"","",""
97276,No,"","",""
97277,No,"","",""
97278,No,"","",""
97279,No,"","",""
97280,No,"","",""
97281,No,"","",""
97282,No,"","",""
97283,No,"","",""
97284,No,"","",""
97285,No,"","",""
97286,No,"","",""
97287,No,"","",""
97288,No,"","",""
97289,No,"","",""
97290,No,"","",""
97291,No,"","",""
97292,No,"","",""
97293,No,"","",""
97294,No,"","",""
97295,No,"","",""
97296,No,"","",""
97297,No,"","",""
97298,No,"","",""
97299,No,"","",""
97300,No,"","",""
97301,No,"","",""
97302,No,"","",""
97303,No,"","",""
97304,No,"","",""
97305,No,"","",""
97306,No,"","",""
97307,No,"","",""
97308,No,"","",""
97309,No,"","",""
97310,No,"","",""
97311,No,"","",""
97312,No,"","",""
97313,No,"","",""
97314,No,"","",""
97315,No,"","",""
97316,No,"","",""
97317,No,"","",""
97318,No,"","",""
97319,No,"","",""
97320,No,"","",""
97321,No,"","",""
97322,No,"","",""
97323,No,"","",""
97324,No,"","",""
97325,No,"","",""
97326,No,"","",""
97327,No,"","",""
97328,No,"","",""
97329,No,"","",""
97330,No,"","",""
97331,No,"","",""
97332,No,"","",""
97333,No,"","",""
97334,No,"","",""
97335,No,"","",""
97336,No,"","",""
97337,No,"","",""
97338,No,"","",""
97339,No,"","",""
97340,No,"","",""
97341,No,"","",""
97342,No,"","",""
97343,No,"","",""
97344,No,"","",""
97345,No,"","",""
97346,No,"","",""
97347,No,"","",""
97348,No,"","",""
97349,No,"","",""
97350,No,"","",""
97351,No,"","",""
97352,No,"","",""
97353,No,"","",""
97354,No,"","",""
97355,No,"","",""
97356,No,"","",""
97357,No,"","",""
97358,No,"","",""
97359,No,"","",""
97360,No,"","",""
97361,No,"","",""
97362,No,"","",""
97363,No,"","",""
97364,No,"","",""
97365,No,"","",""
97366,No,"","",""
97367,No,"","",""
97368,No,"","",""
97369,No,"","",""
97370,No,"","",""
97371,No,"","",""
97372,No,"","",""
97373,No,"","",""
97374,No,"","",""
97375,No,"","",""
97376,No,"","",""
97377,No,"","",""
97378,No,"","",""
97379,No,"","",""
97380,No,"","",""
97381,No,"","",""
97382,No,"","",""
97383,No,"","",""
97384,No,"","",""
97385,No,"","",""
97386,No,"","",""
97387,No,"","",""
97388,No,"","",""
97389,No,"","",""
97390,No,"","",""
97391,No,"","",""
97392,No,"","",""
97393,No,"","",""
97394,No,"","",""
97395,No,"","",""
97396,No,"","",""
97397,No,"","",""
97398,No,"","",""
97399,No,"","",""
97400,No,"","",""
97401,No,"","",""
97402,No,"","",""
97403,No,"","",""
97404,No,"","",""
97405,No,"","",""
97406,No,"","",""
97407,No,"","",""
97408,No,"","",""
97409,No,"","",""
97410,No,"","",""
97411,No,"","",""
97412,No,"","",""
97413,No,"","",""
97414,No,"","",""
97415,No,"","",""
97416,No,"","",""
97417,No,"","",""
97418,No,"","",""
97419,No,"","",""
97420,No,"","",""
97421,No,"","",""
97422,No,"","",""
97423,No,"","",""
97424,No,"","",""
97425,No,"","",""
97426,No,"","",""
97427,No,"","",""
97428,No,"","",""
97429,No,"","",""
97430,No,"","",""
97431,No,"","",""
97432,No,"","",""
97433,No,"","",""
97434,No,"","",""
97435,No,"","",""
97436,No,"","",""
97437,No,"","",""
97438,No,"","",""
97439,No,"","",""
97440,No,"","",""
97441,No,"","",""
97442,No,"","",""
97443,No,"","",""
97444,No,"","",""
97445,No,"","",""
97446,No,"","",""
97447,No,"","",""
97448,No,"","",""
97449,No,"","",""
97450,No,"","",""
97451,No,"","",""
97452,No,"","",""
97453,No,"","",""
97454,No,"","",""
97455,No,"","",""
97456,No,"","",""
97457,No,"","",""
97458,No,"","",""
97459,No,"","",""
97460,No,"","",""
97461,No,"","",""
97462,No,"","",""
97463,No,"","",""
97464,No,"","",""
97465,No,"","",""
97466,No,"","",""
97467,No,"","",""
97468,No,"","",""
97469,No,"","",""
97470,No,"","",""
97471,No,"","",""
97472,No,"","",""
97473,No,"","",""
97474,No,"","",""
97475,No,"","",""
97476,No,"","",""
97477,No,"","",""
97478,No,"","",""
97479,No,"","",""
97480,No,"","",""
97481,No,"","",""
97482,No,"","",""
97483,No,"","",""
97484,No,"","",""
97485,No,"","",""
97486,No,"","",""
97487,No,"","",""
97488,No,"","",""
97489,No,"","",""
97490,No,"","",""
97491,No,"","",""
97492,No,"","",""
97493,No,"","",""
97494,No,"","",""
97495,No,"","",""
97496,No,"","",""
97497,No,"","",""
97498,No,"","",""
97499,No,"","",""
97500,No,"","",""
97501,No,"","",""
97502,No,"","",""
97503,No,"","",""
97504,No,"","",""
97505,No,"","",""
97506,No,"","",""
97507,No,"","",""
97508,No,"","",""
97509,No,"","",""
97510,No,"","",""
97511,No,"","",""
97512,No,"","",""
97513,No,"","",""
97514,No,"","",""
97515,No,"","",""
97516,No,"","",""
97517,No,"","",""
97518,No,"","",""
97519,No,"","",""
97520,No,"","",""
97521,No,"","",""
97522,No,"","",""
97523,No,"","",""
97524,No,"","",""
97525,No,"","",""
97526,No,"","",""
97527,No,"","",""
97528,No,"","",""
97529,No,"","",""
97530,No,"","",""
97531,No,"","",""
97532,No,"","",""
97533,No,"","",""
97534,No,"","",""
97535,No,"","",""
97536,No,"","",""
97537,No,"","",""
97538,No,"","",""
97539,No,"","",""
97540,No,"","",""
97541,No,"","",""
97542,No,"","",""
97543,No,"","",""
97544,No,"","",""
97545,No,"","",""
97546,No,"","",""
97547,No,"","",""
97548,No,"","",""
97549,No,"","",""
97550,No,"","",""
97551,No,"","",""
97552,No,"","",""
97553,No,"","",""
97554,No,"","",""
97555,No,"","",""
97556,No,"","",""
97557,No,"","",""
97558,No,"","",""
97559,No,"","",""
97560,No,"","",""
97561,No,"","",""
97562,No,"","",""
97563,No,"","",""
97564,No,"","",""
97565,No,"","",""
97566,No,"","",""
97567,No,"","",""
97568,No,"","",""
97569,No,"","",""
97570,No,"","",""
97571,No,"","",""
97572,No,"","",""
97573,No,"","",""
97574,No,"","",""
97575,No,"","",""
97576,No,"","",""
97577,No,"","",""
97578,No,"","",""
97579,No,"","",""
97580,No,"","",""
97581,No,"","",""
97582,No,"","",""
97583,No,"","",""
97584,No,"","",""
97585,No,"","",""
97586,No,"","",""
97587,No,"","",""
97588,No,"","",""
97589,No,"","",""
97590,No,"","",""
97591,No,"","",""
97592,No,"","",""
97593,No,"","",""
97594,No,"","",""
97595,No,"","",""
97596,No,"","",""
97597,No,"","",""
97598,No,"","",""
97599,No,"","",""
97600,No,"","",""
97601,No,"","",""
97602,No,"","",""
97603,No,"","",""
97604,No,"","",""
97605,No,"","",""
97606,No,"","",""
97607,No,"","",""
97608,No,"","",""
97609,No,"","",""
97610,No,"","",""
97611,No,"","",""
97612,No,"","",""
97613,No,"","",""
97614,No,"","",""
97615,No,"","",""
97616,No,"","",""
97617,No,"","",""
97618,No,"","",""
97619,No,"","",""
97620,No,"","",""
97621,No,"","",""
97622,No,"","",""
97623,No,"","",""
97624,No,"","",""
97625,No,"","",""
97626,No,"","",""
97627,No,"","",""
97628,No,"","",""
97629,No,"","",""
97630,No,"","",""
97631,No,"","",""
97632,No,"","",""
97633,No,"","",""
97634,No,"","",""
97635,No,"","",""
97636,No,"","",""
97637,No,"","",""
97638,No,"","",""
97639,No,"","",""
97640,No,"","",""
97641,No,"","",""
97642,No,"","",""
97643,No,"","",""
97644,No,"","",""
97645,No,"","",""
97646,No,"","",""
97647,No,"","",""
97648,No,"","",""
97649,No,"","",""
97650,No,"","",""
97651,No,"","",""
97652,No,"","",""
97653,No,"","",""
97654,No,"","",""
97655,No,"","",""
97656,No,"","",""
97657,No,"","",""
97658,No,"","",""
97659,No,"","",""
97660,No,"","",""
97661,No,"","",""
97662,No,"","",""
97663,No,"","",""
97664,No,"","",""
97665,No,"","",""
97666,No,"","",""
97667,No,"","",""
97668,No,"","",""
97669,No,"","",""
97670,No,"","",""
97671,No,"","",""
97672,No,"","",""
97673,No,"","",""
97674,No,"","",""
97675,No,"","",""
97676,No,"","",""
97677,No,"","",""
97678,No,"","",""
97679,No,"","",""
97680,No,"","",""
97681,No,"","",""
97682,No,"","",""
97683,No,"","",""
97684,No,"","",""
97685,No,"","",""
97686,No,"","",""
97687,No,"","",""
97688,No,"","",""
97689,No,"","",""
97690,No,"","",""
97691,No,"","",""
97692,No,"","",""
97693,No,"","",""
97694,No,"","",""
97695,No,"","",""
97696,No,"","",""
97697,No,"","",""
97698,No,"","",""
97699,No,"","",""
97700,No,"","",""
97701,No,"","",""
97702,No,"","",""
97703,No,"","",""
97704,No,"","",""
97705,No,"","",""
97706,No,"","",""
97707,No,"","",""
97708,No,"","",""
97709,No,"","",""
97710,No,"","",""
97711,No,"","",""
97712,No,"","",""
97713,No,"","",""
97714,No,"","",""
97715,No,"","",""
97716,No,"","",""
97717,No,"","",""
97718,No,"","",""
97719,No,"","",""
97720,No,"","",""
97721,No,"","",""
97722,No,"","",""
97723,No,"","",""
97724,No,"","",""
97725,No,"","",""
97726,No,"","",""
97727,No,"","",""
97728,No,"","",""
97729,No,"","",""
97730,No,"","",""
97731,No,"","",""
97732,No,"","",""
97733,No,"","",""
97734,No,"","",""
97735,No,"","",""
97736,No,"","",""
97737,No,"","",""
97738,No,"","",""
97739,No,"","",""
97740,No,"","",""
97741,No,"","",""
97742,No,"","",""
97743,No,"","",""
97744,No,"","",""
97745,No,"","",""
97746,No,"","",""
97747,No,"","",""
97748,No,"","",""
97749,No,"","",""
97750,No,"","",""
97751,No,"","",""
97752,No,"","",""
97753,No,"","",""
97754,No,"","",""
97755,No,"","",""
97756,No,"","",""
97757,No,"","",""
97758,No,"","",""
97759,No,"","",""
97760,No,"","",""
97761,No,"","",""
97762,No,"","",""
97763,No,"","",""
97764,No,"","",""
97765,No,"","",""
97766,No,"","",""
97767,No,"","",""
97768,No,"","",""
